zip_path,task_name,basis_folder,modality,task_type,dimension,variant,passed,total,accuracy
selective_attention/structure_sensitive/visual/counting/openai_gpt_5.4_mini_2026_03_17_20260416_201036.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,medium,20,30,0.666667
selective_attention/structure_sensitive/visual/counting/openai_gpt_5.4_mini_2026_03_17_20260416_201036.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,common_region,26,30,0.866667
selective_attention/structure_sensitive/visual/counting/openai_gpt_5.4_mini_2026_03_17_20260416_201036.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,continuity,10,30,0.333333
selective_attention/structure_sensitive/visual/counting/openai_gpt_5.4_mini_2026_03_17_20260416_201036.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,proximity,11,30,0.366667
selective_attention/structure_sensitive/visual/counting/openai_gpt_5.4_mini_2026_03_17_20260416_201036.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,similarity,17,30,0.566667
selective_attention/structure_sensitive/visual/counting/openai_gpt_5.4_mini_2026_03_17_20260416_201036.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,0,13,30,0.433333
selective_attention/structure_sensitive/visual/counting/openai_gpt_5.4_mini_2026_03_17_20260416_201036.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,1,28,30,0.933333
selective_attention/structure_sensitive/visual/counting/openai_gpt_5.4_mini_2026_03_17_20260416_201036.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,3,12,30,0.4
selective_attention/structure_sensitive/visual/counting/openai_gpt_5.4_mini_2026_03_17_20260416_201036.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,6,2,30,0.066667
selective_attention/structure_sensitive/visual/counting/qwen_qwen3_235b_a22b_instruct_2507_20260416_201053.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,baseline,simple,0,30,0.0
selective_attention/structure_sensitive/visual/counting/qwen_qwen3_235b_a22b_instruct_2507_20260416_201053.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,easy,0,30,0.0
selective_attention/structure_sensitive/visual/counting/qwen_qwen3_235b_a22b_instruct_2507_20260416_201053.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,hard,0,30,0.0
selective_attention/structure_sensitive/visual/counting/qwen_qwen3_235b_a22b_instruct_2507_20260416_201053.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,medium,0,30,0.0
selective_attention/structure_sensitive/visual/counting/qwen_qwen3_235b_a22b_instruct_2507_20260416_201053.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,common_region,0,30,0.0
selective_attention/structure_sensitive/visual/counting/qwen_qwen3_235b_a22b_instruct_2507_20260416_201053.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,continuity,0,30,0.0
selective_attention/structure_sensitive/visual/counting/qwen_qwen3_235b_a22b_instruct_2507_20260416_201053.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,proximity,0,30,0.0
selective_attention/structure_sensitive/visual/counting/qwen_qwen3_235b_a22b_instruct_2507_20260416_201053.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,similarity,0,30,0.0
selective_attention/structure_sensitive/visual/counting/qwen_qwen3_235b_a22b_instruct_2507_20260416_201053.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,0,30,30,1.0
selective_attention/structure_sensitive/visual/counting/qwen_qwen3_235b_a22b_instruct_2507_20260416_201053.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,1,0,30,0.0
selective_attention/structure_sensitive/visual/counting/qwen_qwen3_235b_a22b_instruct_2507_20260416_201053.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,3,0,30,0.0
selective_attention/structure_sensitive/visual/counting/qwen_qwen3_235b_a22b_instruct_2507_20260416_201053.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,6,0,30,0.0
selective_attention/structure_sensitive/visual/counting/qwen_qwen3_next_80b_a3b_instruct_20260416_201025.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,baseline,simple,0,30,0.0
selective_attention/structure_sensitive/visual/counting/qwen_qwen3_next_80b_a3b_instruct_20260416_201025.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,easy,0,30,0.0
selective_attention/structure_sensitive/visual/counting/qwen_qwen3_next_80b_a3b_instruct_20260416_201025.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,hard,0,30,0.0
selective_attention/structure_sensitive/visual/counting/qwen_qwen3_next_80b_a3b_instruct_20260416_201025.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,medium,0,30,0.0
selective_attention/structure_sensitive/visual/counting/qwen_qwen3_next_80b_a3b_instruct_20260416_201025.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,common_region,0,30,0.0
selective_attention/structure_sensitive/visual/counting/qwen_qwen3_next_80b_a3b_instruct_20260416_201025.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,continuity,0,30,0.0
selective_attention/structure_sensitive/visual/counting/qwen_qwen3_next_80b_a3b_instruct_20260416_201025.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,proximity,0,30,0.0
selective_attention/structure_sensitive/visual/counting/qwen_qwen3_next_80b_a3b_instruct_20260416_201025.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,similarity,0,30,0.0
selective_attention/structure_sensitive/visual/counting/qwen_qwen3_next_80b_a3b_instruct_20260416_201025.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,0,28,30,0.933333
selective_attention/structure_sensitive/visual/counting/qwen_qwen3_next_80b_a3b_instruct_20260416_201025.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,1,0,30,0.0
selective_attention/structure_sensitive/visual/counting/qwen_qwen3_next_80b_a3b_instruct_20260416_201025.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,3,0,30,0.0
selective_attention/structure_sensitive/visual/counting/qwen_qwen3_next_80b_a3b_instruct_20260416_201025.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,6,0,30,0.0
selective_attention/structure_sensitive/visual/counting/zai_glm_5_20260416_220620.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,baseline,simple,7,30,0.233333
selective_attention/structure_sensitive/visual/counting/zai_glm_5_20260416_220620.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,easy,3,30,0.1
selective_attention/structure_sensitive/visual/counting/zai_glm_5_20260416_220620.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,hard,6,30,0.2
selective_attention/structure_sensitive/visual/counting/zai_glm_5_20260416_220620.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,combined,medium,6,30,0.2
selective_attention/structure_sensitive/visual/counting/zai_glm_5_20260416_220620.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,common_region,3,30,0.1
selective_attention/structure_sensitive/visual/counting/zai_glm_5_20260416_220620.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,continuity,8,30,0.266667
selective_attention/structure_sensitive/visual/counting/zai_glm_5_20260416_220620.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,proximity,9,30,0.3
selective_attention/structure_sensitive/visual/counting/zai_glm_5_20260416_220620.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,principle,similarity,6,30,0.2
selective_attention/structure_sensitive/visual/counting/zai_glm_5_20260416_220620.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,0,5,30,0.166667
selective_attention/structure_sensitive/visual/counting/zai_glm_5_20260416_220620.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,1,3,30,0.1
selective_attention/structure_sensitive/visual/counting/zai_glm_5_20260416_220620.log,selective attention - structure sensitive visual counting,structure_sensitive,visual,counting,target_count,3,8,30,0.266667
